;0
exogamy;['NN']
group's;['NN$']
deviance;['NN']
ostracism;['NN']
endogamy;['NN']
intergroup;['JJ', 'JJ-TL']
chiefdoms;['NNS']
governor-general;['NN-TL']
affaires;['FW-NNS-TL']
indigenes;['FW-JJ-TL', 'FW-NNS-TL']
main-d'oeuvre;['FW-NN-TL']
aimo;['NP', 'NN']
gouvernement;['FW-NN-TL']
tabulations;['NNS']
fiche;['FW-NN']
circonscription;['FW-NN']
sub-chiefdom;['NN']
territoire;['FW-NN']
chiefdom;['NN']
clipped;['VBN', 'VBD']
puberty;['NN']
age-and-sex;['NN']
inoculations;['NNS']
out-migrants;['NNS']
circonscriptions;['FW-NNS']
compilations;['NNS']
polygynous;['JJ']
non-polygynous;['JJ']
domiciled;['VBN']
jure;['FW-NN']
ruanda-urundi;['NP', 'NP-TL']
demography;['NN']
fonds;['FW-NN-TL']
l'assistance;['FW-AT+NN-TL']
medicale;['FW-JJ-TL']
aux;['FW-IN+AT-TL']
belge;['FW-JJ-TL']
foreami;['NP']
638,560;['CD']
840,503;['CD']
kwango;['NP-TL']
l'activite;['FW-AT+NN-TL']
pendant;['FW-IN-TL']
annee;['FW-NN-TL']
bruxelles;['NP']
l'institut;['FW-AT+NN-TL']
recherche;['FW-NN-TL']
scientifique;['FW-JJ-TL']
afrique;['FW-NP-TL']
centrale;['FW-JJ-TL']
irsac;['NP', 'NN']
in-migrants;['NNS']
maquet;['NP']
l'universite;['FW-AT+NN-TL']
officielle;['FW-JJ-TL']
sub-chiefs;['NNS']
1,100;['CD']
circumscriptions;['NNS']
demographie;['FW-NN-TL']
romaniuk;['NP']
statistique;['FW-JJ-TL']
neesen;['NP']
walle;['NP']
censuses;['NNS']
enquetes;['FW-NNS-NC']
demographiques;['FW-JJ-NC']
successively;['RB']
calculable;['JJ']
stratified;['VBN']
strata;['NNS']
post-census;['JJ']
expeditiously;['RB']
semester's;['NN$']
hindsight;['NN']
not-yet-married;['JJ']
all-married;['JJ']
rationalized;['VBN']
sophomores;['NNS']
auditors;['NNS']
electives;['NNS']
auditing;['VBG']
senior-graduate;['JJ']
pregnancy;['NN']
digress;['VB']
pre-marital;['JJ']
encroach;['VB']
re-evaluate;['VB']
contagious;['JJ']
empathy;['NN']
in-laws;['NNS']
survivor;['NN']
associating;['VBG']
reproductive;['JJ']
childless;['JJ']
trimester;['NN']
examiantion;['NN']
structuring;['VBG']
kohnstamm-negative;['JJ']
concretistic;['JJ']
hesitancy;['NN']
guilford-martin;['NP-HL', 'NP']
guilford;['NP']
kohnstamm-positive;['JJ']
rorschach;['NP']
kohnstamm;['NP']
nonreactors;['NNS']
shifters;['NNS']
nonshifters;['NNS']
2.405;['CD']
two-tail;['JJ']
27%;['NN']
49%;['NN']
24%;['NN']
arm-elevation;['NN']
subject's;['NN$']
arm-levitation;['NN']
suggestibility;['NN']
behaviorally;['RB']
uninfluenced;['JJ']
autosuggestibility;['NN']
arm-rise;['NN']
subjects';['NNS$']
normals;['NNS']
levitation;['NN']
inhibiting;['VBG']
ingestion;['NN']
hypnosis;['NN']
involuntary;['JJ']
nonreactivity;['NN']
voluntary-control;['NN']
involuntary-control;['NN']
relinquishing;['VBG', 'NN']
aniseikonic;['JJ-HL', 'JJ']
stationary;['JJ']
constriction;['NN']
guardedness;['NN']
conventionality;['NN']
socioeconomic;['JJ-HL', 'JJ']
three-family;['JJ']
tenement;['NN']
unstructured;['JJ']
upper-middle;['JJ']
upper-lower;['JJ']
third-grade;['NN']
underachievers;['NNS']
over-achievers;['NNS']
under-achievers;['NNS']
compulsivity;['NN-HL', 'NN']
open-ended;['JJ']
multiple-choice;['NN']
perfectionism;['NN']
orderliness;['NN']
punctuality;['NN']
interviewers;['NNS']
perusing;['VBG']
categorizing;['VBG']
behaviors;['NNS']
emotionality;['NN']
cleans;['VBZ']
castaneda;['NP']
multiphastic;['JJ-TL']
differentiating;['VBG']
validation;['NN']
obsessive-compulsive;['JJ']
permeates;['VBZ']
stanford;['NP-TL']
sub-tests;['NNS']
grade-equivalents;['NNS']
median;['NN']
grade-equivalent;['NN']
wechsler;['NP-TL']
over-;['JJ']
under-achievement;['NN']
i.q.;['NP']
4.8;['CD']
over-achievement;['NN']
3.0;['CD']
-.5;['CD']
descriptive;['JJ', 'JJ-TL']
sub-group;['NN']
surmised;['VBN', 'VBD']
compulsives;['NNS']
whole-word;['NN']
systemization;['NN']
phonic;['JJ']
accentuates;['VBZ']
decrement;['NN']
anxiety-released;['JJ']
memorization;['NN']
memorizing;['NN', 'VBG']
panicked;['VBN', 'VBD']
sarason;['NP']
test-like;['JJ']
replication;['NN']
subparts;['NNS']
roleplaying;['NN']
possiblities;['NNS']
resignations;['NNS']
questionnaires;['NNS']
suitcase;['NN']
antagonists;['NNS']
hesitating;['VBG']
receptionist;['NN']
clerking;['VBG']
receptionist's;['NN$']
mousy;['JJ']
aplomb;['NN']
supplanting;['VBG']
outstandingly;['QL']
comer;['NN']
antagonize;['VB']
criticizing;['VBG']
laxness;['NN']
supermarket;['NN']
curtness;['NN']
abruptness;['NN']
tailor-make;['VB']
manager's;['NN$']
blackboard;['NN']
condensing;['VBG']
roleplayed;['VBD']
graphed;['VBN']
supervisor's;['NN$']
evaluative;['JJ']
totalistic;['JJ']
veridical;['JJ']
introject;['NN']
voice's;['NN$']
parrot-like;['JJ']
parroting;['VBG']
timeworn;['JJ']
axiom;['NN']
hebephrenic;['JJ']
pseudo-emotion;['NN']
wracking;['VBG']
cheeks;['NNS']
demarcated;['VBN']
granny;['NP']
home-city;['NN']
mother-introject;['NN']
scathingly;['QL']
condemnatory;['JJ']
despises;['VBZ']
disconcertingly;['QL']
unmanageably;['QL']
introjected;['VBN']
introjects;['NNS']
passerby;['NN']
vocalize;['VB']
seclude;['VB']
scolding;['VBG']
manifesting;['VBG']
annoy;['VB']
steoreotyped;['VBN']
condescending;['VBG']
schizophrenic;['JJ', 'NN']
condescension;['NN']
personifying;['VBG']
demeanor;['NN']
consoling;['VBG']
succor;['NN']
morrow;['NN']
paranoid;['JJ']
infuriated;['VBD']
ward-personnel;['NNS']
arrogantly;['RB']
uncomfortably;['QL', 'RB']
stolidly;['RB']
shutting;['VBG']
plunking;['VBG']
simple-seeming;['JJ']
nonverbal;['JJ']
spread-out;['JJ']
well-grooved;['JJ']
communicational;['JJ']
newly-emerging;['JJ']
determinants;['NNS']
indistinct;['JJ']
delineated;['VBN']
repetitious;['JJ']
largely-silent;['JJ']
dearie;['NP']
undifferentiated;['JJ']
dedifferentiated;['VBN']
welter;['NN']
person's;['NN$']
belching;['NN', 'VBG']
flatus;['NN']
mulling;['NN']
belch;['NN']
animal-like;['JJ']
intimating;['VBG']
cameron;['NP']
mcghie;['NP']
prototypical;['JJ']
symbolic-sounding;['JJ']
philosophizing;['VBG']
deplorable;['JJ']
mid-twentieth-century;['NN']
peeking;['VBG']
concretistic-seeming;['JJ']
particularistic-seeming;['JJ']
burnham;['NP']
expounding;['VBG']
tangibly;['QL']
docked;['VBN']
dictionary's;['NN$']
prefixes;['NNS']
suffixes;['NNS']
voume;['NN']
inflected;['VBN']
synthesized;['VBN']
data-processing;['NN', 'JJ']
alphabetic;['JJ']
random-storage;['NN']
compile;['VB']
text-form;['NN']
grammatical;['JJ']
sentence-structure;['NN']
equivalent-choice;['NN']
semantic;['JJ']
target-language;['NN']
lookup;['NN']
w-region;['NN']
x-region;['NN']
storing;['VBG']
y-region;['NN']
y-cell;['NN']
y-cells;['NN']
inspected;['VBN', 'VBD']
pre-determined;['VBN']
i-th;['NN']
y-regions;['NN']
selection-rejection;['NN']
text-ordered;['JJ']
information-cell;['NN']
outputting;['VBG']
text-lookup;['NN']
modifying;['VBG']
form-dictionary;['NN']
paradigms;['NNS']
inflection;['NN']
endings;['NNS']
summarization;['NN']
summarizing;['VBG']
long-known;['JJ']
wesley's;['NP$']
glorify;['VB', 'VB-NC']
boylston;['NP']
syllables;['NNS']
fy;['NN-NC']
syllable;['NN']
syntactic;['JJ']
predicator;['NN']
friendlier;['JJR-NC', 'JJR']
adverbial;['JJ']
complements;['NNS']
adjuncts;['NNS']
prepositional;['JJ']
unstressed;['JJ']
preposition;['NN']
accompanies;['VBZ']
pronoun;['NN']
modifier;['NN']
semantically;['RB']
insulting;['JJ', 'VBG']
underlined;['VBN']
italicized;['VBN']
alertness;['NN']
stored-up;['JJ']
sisters';['NNS$-NC']
italics;['NNS']
mack's;['NP+BEZ-NC']
declarative;['NN', 'JJ', 'JJ-HL']
silliest;['JJT-NC']
martinique;['NP-NC']
subordinator;['NN']
adverb;['NN']
unambiguously;['RB']
gerundial;['JJ']
noun;['NN']
steiners;['NPS-NC']
syntactically;['RB']
syllabification;['NN-HL']
vocalic;['JJ']
consonantal;['JJ']
consonants;['NNS']
/l/;['NN']
aab/;['NN']
/r/;['NN']
suffix;['NN']
ity;['NN']
monosyllable;['NN']
vowel;['NN', 'NN-TL']
rhyme;['NN', 'VB']
vowels;['NNS']
over-simple;['JJ']
familar;['JJ']
analysed;['VBN']
simplistic;['JJ']
equip;['VB']
pondering;['VBG']
phonologic;['JJ']
analytically;['RB']
welmers;['NP']
nonlinguistic;['JJ']
divert;['VB']
uninitiate;['NN']
disentangle;['VB']
co-occurring;['VBG']
phonology;['NN']
articulations;['NNS']
rowlands';['NP$']
intonation;['NN']
intermeshed;['VBN']
phonetic;['JJ']
glottal;['JJ']
murmur;['NN', 'VB']
phonemics;['NN']
accentual;['JJ']
ewe;['NP']
richardson's;['NP$']
sukuma;['NP']
phonemic;['JJ']
morphophonemic;['JJ']
phonemes;['NNS']
morphemic;['JJ']
morphophonemics;['NN']
multidimensional;['JJ']
confusing;['JJ', 'VBG']
grammatically;['RB']
orthographies;['NNS']
transcription;['NN']
orthography;['NN']
broadest;['JJT']
abstrusenesses;['NNS']
typographic;['JJ']
vowel-length;['NN-TL']
syllabicity;['NN-TL', 'NN']
kikuyu;['NP-TL', 'NP']
examines;['VBZ']
orthographic;['JJ']
superficiality;['NN']
hesitates;['VBZ']
igbo;['NP']
carnochan;['NP']
restates;['VBZ']
prosodies;['NNS']
prosodic;['JJ']
whiteley;['NP']
iraqw;['NP-TL']
item-categories;['NNS-TL']
unnecessarily;['RB']
stopping-point;['NN']
athabascan;['NP']
diverging;['VBG']
proto-athabascan;['NP']
yokuts;['NP']
proto-yokuts;['NP']
3.46;['CD']
2.75;['CD']
one-eighth;['NN']
unambiguity;['NN']
informants;['NNS']
hoijer's;['NP$']
swadesh's;['NP$']
glottochronological;['JJ']
swadesh;['NP']
joaquin;['NP-TL']
hoijer;['NP']
omit;['VB']
genera;['NNS']
vulture;['NN']
manzanita;['NN']
non-comparable;['JJ']
interrogatives;['NNS']
adverbs;['NNS']
demonstratives;['NNS']
proportionally;['RB']
253;['CD']
2.7;['CD']
adjectives;['NNS']
3.9;['CD']
4.7;['CD']
verbs;['NNS']
4.0;['CD']
3.4;['CD']
2.8;['CD']
22%;['NN']
3.5%;['NN']
verb;['NN']
consistence;['NN']
trans-lingually;['RB']
near-synonyms;['NNS']
stomach-belly;['NN+NN-NC']
big-large;['JJ+JJ-NC']
long-far;['JJ+JJ-NC']
many-much;['AP+AP-NC']
die-dead;['VB+JJ-NC']
say-speak;['VB+VB-NC']
eventuate;['VB']
1.07;['CD']
concordant;['JJ']
2.0;['CD']
mon-khmer;['NP-TL', 'NP']
i-e;['NN']
ijal;['NP']
137;['CD']
unpredictably;['RB']
unvarying;['JJ']
m-k;['NN']
ath.;['NP']
yok.;['NP']
86%;['NN']
64%;['NN']
57%;['NN']
diachronic;['JJ']
classificatory;['JJ']
gleason;['NP', 'NP-TL']
weighting;['NN']
two-stem;['JJ-TL']
asterisks;['NNS']
a/3;['NN']
unasterisked;['JJ']
adjectival;['JJ']
retentiveness;['NN']
expectable;['JJ']
lexical;['JJ']
snare;['NN']
linguistically;['RB']
labile;['JJ']
lexicostatistics;['NN']
definable;['JJ']
cocopalm;['NN']
indubitable;['JJ']
millennia;['NNS']
ramification;['NN']
coalescence;['NN']
kingdoms;['NNS']
hokan;['NP']
penutian;['NP']
uto-aztecan;['NP']
phyla;['NNS']
diagrammed;['VBN']
salish;['NP']
cloudy;['JJ']
by-product;['NN']
evidential;['JJ']
anciently;['RB']
glottochronology;['NN']
plodding;['NN', 'VBG']
lees;['NP']
swerve;['VB', 'NN']
predilections;['NNS']
lexicostatistic;['JJ']
unachievable;['JJ']
operationally;['RB']
5000-word;['JJ']
alphabetized;['VBN']
fiftieth;['OD']
nazi-minded;['JJ']
prussia;['NP-TL']
oder;['NP']
bolshevism;['NP']
ukrainians;['NPS']
digressions;['NNS']
dunn-atherton;['NP']
poland's;['NP$']
neisse-oder;['NP-TL']
silesia;['NP']
pomerania;['NP']
evicted;['VBN']
pripet;['NP-TL']
teheran;['NP']
neisse;['NP-TL']
industrially;['RB']
agriculturally;['RB']
unplagued;['JJ']
master-race;['NN']
junkerdom;['NP']
slavs;['NPS']
enslaved;['VBN']
exterminate;['VB']
onrushing;['JJ']
practised;['VBN']
feudalistic;['JJ']
devoutly;['RB']
lublin;['NP-TL', 'NP']
incompatibles;['NNS']
corridor;['NN']
sanitaire;['FW-JJ']
byrnes;['NP']
anti-soviet;['JJ']
merged;['VBN', 'VBD']
affirmations;['NNS']
mcneill;['NP']
war-time;['NN']
imperil;['VB']
far-sighted;['JJ']
capitalist-democratic;['JJ']
localized;['VBN']
aberrations;['NNS']
actualities;['NNS']
re-declared;['VBD']
pogue;['NP']
fanfare;['NN']
procrastination;['NN']
regionally;['RB']
self-government;['NN']
identifications;['NNS']
long-run;['NN']
si;['NP']
mubarak;['NP']
bekkai;['NP']
istiqlal;['NP']
muhammad;['NP']
feasibility;['NN']
moroccan;['NP', 'JJ']
p.d.i.;['NP']
parti;['FW-NN-TL']
democratique;['FW-JJ-TL']
l'independance;['FW-AT+NN-TL']
istiqlal's;['NP$']
predominance;['NN']
maroc;['NP']
ifni;['NP']
mid-1958;['CD']
mouvement;['FW-NN-TL']
populaire;['FW-JJ-TL']
balafrej;['NP', 'NP-TL']
post-independence;['JJ']
let-down;['NN']
after-effects;['NNS']
abdallah;['NP']
ibrahim;['NP']
maneuvering;['VBG', 'NN']
labyrinth;['NN']
procrastinate;['VB']
repudiate;['VB']
self-interest;['NN']
scrutin;['FW-NN']
uninominal;['JJ']
liste;['FW-NN']
duverger;['NP']
unearth;['VB']
maximize;['VB']
rabat;['NP']
istiqlal-sponsored;['JJ']
u.m.c.i.a.;['NP']
l'union;['FW-AT+NN-TL']
marocaine;['FW-JJ-TL']
commercants;['FW-NNS-TL']
industrialistes;['FW-NNS-TL']
u.n.f.p.;['NP']
populaires;['FW-JJ-TL']
labor-based;['JJ']
u.m.t.;['NP']
pro-u.n.f.p.;['JJ']
bani;['NP']
mellal;['NP']
inescapably;['RB']
demarcation;['NN']
disqualified;['VBN']
protectorate;['NP']
retraining;['VBG']
state-administered;['JJ']
george-barden;['NP-TL', 'NP']
matching-fund;['NN']
$297;['NNS']
$740;['NNS']
state-sponsored;['JJ']
pre-employment;['JJ']
semi-skilled;['JJ']
preemployment;['JJ']
enrollees;['NNS']
unenthusiastic;['JJ']
heighten;['VB']
aptitudes;['NNS']
topping;['VBG']
pierced;['VBN', 'VBD']
intial;['JJ']
breakaway;['NN']
demonstrable;['JJ']
vaguest;['JJT']
generalities;['NNS']
durations;['NNS']
advocates;['NNS']
trend-following;['JJ']
indices;['NNS']
ceaseless;['JJ']
correlations;['NNS']
loadings;['NNS']
fatter;['JJR']
cut-and-dried;['JJ']
ceaselessly;['RB']
sedate;['JJ']
shoe-string;['NN']
doggedly;['RB']
foretell;['VB']
olden;['JJ']
street's;['NN$-TL']
stock's;['NN$']
odd-lot;['NN']
cocao;['NN']
mart;['NN-TL']
lady-bugs;['NNS']
green-bugs;['NNS']
non-forthcoming;['JJ']
broker;['NN']
echelon;['NN']
marketwise;['RB']
graphs;['NNS']
chartist;['NN']
vernacular;['JJ', 'NN']
movers;['NNS']
diffused;['VBN']
bearish;['JJ']
erudition;['NN']
accrues;['VBZ']
askew;['RB']
unflattering;['JJ']
played-out;['JJ']
campaign's;['NN$']
flatteringly;['QL']
echelons;['NNS']
fluctuates;['VBZ']
outfox;['VB']
diametric;['JJ']
unimaginable;['JJ']
squeamishness;['NN']
magee;['NP']
chartists;['NNS']
investing;['VBG']
wheelan's;['NP$']
committment;['NN']
forethought;['NN']
oversubscribed;['VBN']
bullish;['JJ']
over-subscribed;['VBN']
hoaxes;['NNS-HL']
nineteen-sixty;['CD']
record-high;['JJ']
unsold;['JJ']
7.6%;['NN']
4-month;['JJ']
downpayment;['NN']
amortization;['NN']
liquidity;['NN']
longer-term;['NN']
accentuate;['VB']
883,000;['CD']
1,018,000;['CD']
1,083,000;['CD']
seventies;['NNS-TL', 'NNS']
1,338,000;['CD']
1,525,000;['CD']
$26.5-billion;['NNS']
$44.3-billion;['NNS']
$75-billion;['NNS']
dammed-up;['VBN']
guaranty;['NN']
home-building;['NN']
sixties';['NNS$-HL']
wage-price;['NN']
profit-maximizing;['JJ']
entry-limiting;['JJ']
public-limit;['NN']
abstracting;['VBG']
expository;['JJ']
behaves;['VBZ']
gnp;['NN']
gouging;['VBG']
entry-limited;['JJ']
non-wage;['NN']
entry-limit;['NN']
foreign-entry-limit;['NN']
wage-rates;['NNS']
acceded;['VBN']
3%;['NN']
cost-of-living;['NN']
exacerbates;['VBZ']
productivity-share;['NN']
cost-raising;['JJ']
price-level;['NN']
wage-rate;['NN']
non-negative;['JJ']
wage-setter;['NN']
presumption;['NN']
disproving;['VBG']
union-industry;['NN']
legislate;['VB']
opportunistic;['JJ']
alignments;['NNS']
europeanized;['VBN']
napoleonic;['JJ']
neutralization;['NN']
europeanization;['NN']
wheaton;['NP']
law-governed;['JJ']
misconstruction;['NN']
ineffectively;['RB']
conceptually;['RB']
unifications;['NNS']
hobbes;['NP']
jurisprudentially;['RB']
hegelian;['JJ']
jellinek's;['NP$']
auto-limitation;['NN']
self-will;['NN']
jurisprudence;['NN']
industralization;['NN']
codification;['NN']
positivism;['NN', 'NN-NC']
emanation;['NN']
hobbes';['NP$']
amoral;['JJ']
rationalization;['NN']
bourgeoisie;['NN']
abrogated;['VBN']
clog;['VB']
touchstone;['NN']
anzilotti;['NP']
pacta;['FW-NNS']
sunt;['FW-BER']
servanda;['FW-VBG']
reshaped;['VBD']
nationalize;['VB']
admiralty;['NN']
determinate;['JJ']
1875;['CD']
nationalizing;['VBG']
concurrently;['RB']
federal-right;['NN']
three-judge;['JJ']
injunction;['NN']
ineffectiveness;['NN']
enjoin;['VB']
frankfurter's;['NP$']
pullman;['NP-TL']
offending;['VBG']
vacate;['VB']
burford;['NP']
state-law;['NN']
postponement;['NN']
adjudicate;['VB']
unmodified;['JJ']
ry.;['NN-TL']
uneconomic;['JJ']
deprivation;['NN']
injunctive;['JJ']
swoop;['NN']
sterilize;['VB']
federal-question;['NN']
suable;['JJ']
suability;['NN']
erie;['NP']
decisional;['JJ']
case-by-case;['JJ']
judiciaries;['NNS']
pronouncing;['VBG']
fela;['NN']
fooled;['VBN']
parenthetically;['RB']
evade;['VB']
ex-justice;['NN']
federal-state;['NN']
construing;['VBG']
complainant;['NN']
pleader;['NN']
plaintiff's;['NN$']
subsumed;['VBN']
judge-made;['JJ']
dissented;['VBD']
litigant;['NN']
particularity;['NN']
delimits;['VBZ']
terminiello;['NP-TL']
disorderly;['JJ']
amortize;['VB']
381(c)(9);['CD']
transferor;['NN', 'NN-HL']
381(c)(16);['CD']
381(c)(6);['CD']
381(c)(14);['CD']
381;['CD']
tax-avoidance;['NN']
381(c);['CD']
transferor's;['NN$']
203;['CD']
voids;['VBZ']
381(a);['CD']
seaboard;['NN-TL']
transferee;['NN']
dissolutions;['NNS']
subrogation;['NN']
complying;['VBG']
non-taxable;['JJ']
reorganizations;['NNS']
transferors;['NNS']
canneries;['NNS-TL']
roomberg;['NP']
kingan;['NP-TL']
liquidating;['VBG']
anti-assignment;['JJ']
suing;['VBG']
368(a)(1);['CD']
54-17;['CD', 'CD-TL']
certificates;['NNS']
rul.;['NN-TL']
inapplicable;['JJ']
kimbell-diamond;['NP']
meretricious;['JJ']
contingent-fee;['NN']
1231;['CD']
381(c)(4);['CD']
1223;['CD']
grain-storage;['NN']
60-month;['JJ']
sansome;['NP']
cautions;['VBZ']
respondents;['NNS']
respondent;['NN']
respondent's;['NN$']
classifying;['VBG']
respondents';['NNS$']
pretest;['NN-HL']
addressees;['NNS']
questionaire;['NN']
aerospace;['NP-TL']
aia;['NP', 'NN']
tr;['NP', 'NN']
airmail;['NN']
postcards;['NNS']
appendixes;['NNS-TL']
out-group;['NN']
postage-prepaid;['JJ']
4,900;['CD']
3,450;['CD']
1,450;['CD']
1,343;['CD']
26.8;['CD']
5,014;['CD']
fifty-seven;['CD']
1,286;['CD']
postmark;['NN']
coded;['VBN']
key-punched;['VBN']
228;['CD']
650;['CD']
aspr;['NN']
1-701;['CD-TL']
awoc;['NP', 'NN']
endeavored;['VBN', 'VBD']
consoled;['VBN', 'VBD']
perluss;['NP']
growers';['NNS$']
trumped-up;['JJ']
bona;['FW-JJ']
fide;['FW-NN']
sucess;['NN']
wagner-peyser;['NP-TL']
referrals;['NNS']
2051;['CD']
lock-outs;['NNS']
empower;['VB']
602.2;['CD-TL']
subparagraph;['NN']
fieldwork;['NN']
prohibits;['VBZ']
digiorgio;['NP']
yuba;['NP-TL']
bowers;['NP']
butte;['NP-TL']
juridical;['JJ']
nullify;['VB']
midair;['NN']
nonagricultural;['JJ']
strikebreakers;['NNS']
noncompliance;['NN']
stendler;['NP']
manipulating;['VBG']
concretely;['RB']
one-year;['NN']
preschool;['JJ']
jostle;['VB']
frown;['VB']
negativism;['NN']
harmoniously;['RB']
maladjusted;['JJ']
maladjustment;['NN-HL', 'NN']
1,524;['CD']
maladjustments;['NNS']
overaggressive;['JJ']
glandular;['JJ']
malfunctioning;['NN']
immaturity;['NN']
unwholesome;['JJ']
folders;['NNS']
middle-south;['JJ-TL', 'JJ']
nairo;['NP', 'NN']
harford;['NP-TL']
plaintiff;['NN', 'NN-HL']
knoxville;['NP']
pulaski;['NP-TL']
fairfax;['NP', 'NP-TL']
desegregation-from-court-order;['NN']
all-negro;['JJ']
74.1;['CD']
76.7;['CD']
monolithically;['RB']
georgetown's;['NP$']
conversion-by-renovation;['NN']
ousting;['VBG']
sharpest;['JJT']
warrenton;['NP']
rockville;['NP']
conjured;['VBN', 'VBD']
vex;['VB']
perplex;['VB']
correlatively;['RB']
hand-in-glove;['RB', 'JJ']
desegregate;['VB-HL']
all-something-or-the-other;['JJ']
infinitesimally;['QL']
avc;['NP']
enlists;['VBZ']
municipality;['NN']
legislated;['VBN']
moot;['JJ']
working-class;['NN']
172;['CD']
social-class;['NN']
upper-middle-;['JJ']
lower-middle-class;['NN']
class-biased;['JJ']
transmits;['VBZ']
educator's;['NN$']
wattenberg;['NP']
teacher's;['NN$']
upward-mobile;['JJ']
taskmaster;['NN']
deprivations;['NNS']
vocational-advancement;['NN']
upper-;['JJ']
native-born;['JJ']
emphases;['NNS']
unofficially;['RB']
constituencies;['NNS']
expansionist;['NN']
upper-class;['NN']
government-supported;['JJ']
hollingshead;['NP']
laymen's;['NNS$']
p.-t.a.;['NP']
policy-making;['JJ']
espousal;['NN']
counterbalancing;['VBG']
school-leaving;['JJ']
equalizing;['NN']
student-loan;['NN']
dwarfs;['VBZ', 'NNS']
nondiscriminatory;['JJ']
apportionment;['NN']
double-step;['NN-HL', 'NN']
expositions;['NNS']
total-cost;['NN']
apportionments;['NNS']
unallocable;['JJ']
incremental;['JJ']
out-of-pocket;['JJ']
economist's;['NN$']
cost-finding;['JJ']
carload;['NN']
ton-mile;['NN']
concededly;['RB']
less-than-carload;['JJ']
utility-cost;['NN']
single-step;['NN-HL', 'NN']
parlance;['NN']
high-tension;['NN']
low-tension;['NN']
reapportioned;['VBN']
electric-utility;['NN']
subtypes;['NNS']
subtype;['NN']
$7,000,000;['NNS']
$30,000,000;['NNS']
6-2/3;['CD']
steam-generation;['NN']
kilowatt-hour;['NN']
subdivisions;['NNS']
volumetric;['JJ']
kilowatt-hours;['NNS']
kilowatts;['NNS']
kilowatt;['NN']
metering;['VBG']
customer-cost;['NN']
imputation;['NN']
earmarked;['VBN']
low-voltage;['NN']
preconditions;['NNS']
unexamined;['JJ']
axiological;['JJ']
mimetically;['RB']
behaviour;['NN']
perilously;['QL', 'RB']
rapoport;['NP']
subatomic;['JJ']
brodbeck;['NP']
experientially;['RB']
sifting;['NN']
merton's;['NP$']
nagel;['NP']
hempel;['NP']
307;['CD']
teleology;['NN']
tyrannize;['VB']
flagellation;['NN']
wetter;['NP']
pt.;['NN-TL']
1957b;['CD']
heidegger's;['NP$']
nebular;['JJ']
laplace;['NP']
systeme;['FW-NN-TL']
riemann's;['NP$']
space-time;['NN']
marcel's;['NP$']
homo;['FW-NN-TL']
viator;['FW-NN-TL']
nichtige;['FW-NN-TL']
jeers;['VBZ']
anthropological;['JJ']
emergent;['JJ']
borderlands;['NNS']
slothful;['JJ']
self-content;['JJ']
vantage-points;['NNS']
oppenheim;['NP']
bergson;['NP']
verity;['NN']
sterility;['NN']
spruced;['VBN']
merleau-ponty;['NP']
hypostatization;['NN']
mystification;['NN']
fetishize;['VB']
delphic;['JJ']
mcglynn;['NP']
mechanist;['NN']
relativist;['NN']
incompleteness;['NN']
goal-oriented;['JJ']
teleological;['JJ']
prescriptive;['JJ']
methodology;['NN']
presumptions;['NNS']
simmel;['NP']
dilthey;['NP']
pseudo-questions;['NNS']
universals;['NNS']
wave-particle;['NN']
reshapes;['VBZ']
precondition;['NN']
indefiniteness;['NN']
squeaky;['JJ']
fiddlesticks;['UH-NC']
troubling;['VBG']
positivists;['NNS']
commoner;['JJR']
excruciating;['JJ']
positivist;['NN']
animal's;['NN$']
whit;['NN']
passer-by;['NN']
repugnance;['NN']
frivolous;['JJ', 'JJ-NC']
groundless;['JJ']
nonoccurrence;['NN']
distort;['VB']
untrue;['JJ']
subjectivists;['NNS']
siberian;['JJ']
dostoevsky's;['NP$']
childishly;['RB']
unfitting;['JJ']
subjectivist;['NN']
onlooker;['NN']
repulsion;['NN']
needlessly;['RB']
miner;['NN']
shrapnel;['NN']
occipital;['JJ']
cerebellum;['NN']
psychically;['RB']
memory-images;['NNS']
conjure;['VB']
memory-picture;['NN']
tactual;['JJ']
third-dimensional;['JJ']
spatiality;['NN']
decidedly;['RB']
psychically-blind;['JJ']
third-dimensionality;['NN']
authors';['NNS$']
skin-perceptiveness;['NN']
kinesthetic;['JJ']
passively;['RB']
abnormalities;['NNS']
undamaged;['JJ']
portfolio-maker;['NN']
eyesight;['NN']
every-day;['JJ']
performance-capacity;['NN']
long-familiar;['JJ']
jumbled;['VBN']
subfigures;['NNS']
writing-like;['JJ']
hasher;['NN']
hand-written;['JJ']
corroborate;['VB']
recount;['VB']
memory-pictures;['NNS']
figural;['JJ']
surmise;['VB']
blot-appearance;['NN']
readapting;['VBG']
blot-like;['JJ']
kinesthetically;['RB']
tactually;['RB']
6a;['CD-TL']
9b;['CD-TL']
homeric;['JJ']
epics;['NNS']
hexameter;['NN']
deducing;['VBG']
argos;['NP']
embryo;['NN']
minoan-mycenaean;['JJ']
irruptions;['NNS']
south-eastern;['JJ']
excepting;['IN']
protogeometric;['JJ']
non-greek;['JJ']
attica;['NP']
vase;['NN']
ascertainable;['JJ']
argive;['JJ']
boeotian;['JJ']
sharper;['JJR']
survivals;['NNS']
iliad;['NP', 'NP-TL']
enduringly;['RB']
crystallized;['VBN']
self-awareness;['NN']
turnings;['NNS']
excavations;['NNS']
broadens;['VBZ']
abruptly;['RB']
